source,screener_id,screener_name,category,subcategory,signal_bias,investment_horizon,confidence
"trendlyne","qsr-stocks","QSR stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"trendlyne","quarter-revenue-growth-yoy-higher-than-industry-revenue-growth","Quarter Revenue Growth YoY higher than Industry Revenue Growth","fundamental_growth","revenue_growth","neutral","positional","0.74"
"trendlyne","quarter-revenue-growth-yoy-higher-than-sector-revenue-growth","Quarter Revenue Growth YoY higher than Sector Revenue Growth","fundamental_growth","revenue_growth","neutral","positional","0.74"
"trendlyne","quarter-revenue-growth-yoy-less-than-industry-revenue-growth","Quarter Revenue Growth YoY less than Industry Revenue Growth","fundamental_growth","revenue_growth","neutral","positional","0.74"
"trendlyne","quarter-revenue-growth-yoy-less-than-sector-revenue-growth","Quarter Revenue Growth YoY less than Sector Revenue Growth","fundamental_growth","revenue_growth","neutral","positional","0.74"
"trendlyne","quarter-revenue-and-net-profit-growth-yoy-higher-than-industry-revenue-and-net-profit-growth","Quarter Revenue and Net profit Growth YoY higher than Industry Revenue and Net Profit Growth","fundamental_growth","earnings_growth","neutral","positional","0.74"
"trendlyne","quarterly-growers","Quarterly Growers","fundamental_growth","earnings_growth","neutral","long_term","0.74"
"trendlyne","quarterly-profit-growth-yoy-higher-than-industry-profit-growth-yoy","Quarterly Profit Growth YoY higher than Industry Profit Growth YoY","fundamental_growth","earnings_growth","neutral","long_term","0.74"
"trendlyne","quarterly-profit-growth-yoy-higher-than-sector-profit-growth-yoy","Quarterly Profit Growth YoY higher than Sector Profit Growth YoY","fundamental_growth","earnings_growth","neutral","long_term","0.74"
"trendlyne","quarterly-profit-growth-yoy-less-than-industry-profit-growth-yoy","Quarterly Profit Growth YoY less than Industry Profit Growth YoY","fundamental_growth","earnings_growth","neutral","long_term","0.74"
"trendlyne","quarterly-profit-growth-yoy-less-than-sector-profit-growth-yoy","Quarterly Profit Growth YoY less than Sector Profit Growth YoY","fundamental_growth","earnings_growth","neutral","long_term","0.74"
"trendlyne","roa-(return-on-assets)-higher-than-industry-roa","ROA (Return on Assets) higher than Industry ROA","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roa-(return-on-assets)-higher-than-sector-roa","ROA (Return on Assets) higher than Sector ROA","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roa-(return-on-assets)-less-than-industry-roa","ROA (Return on Assets) less than Industry ROA","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roa-(return-on-assets)-less-than-sector-roa","ROA (Return on Assets) less than Sector ROA","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roc-trending-down","ROC Trending Down","technical_trend","trend_indicator","bearish","swing","0.74"
"trendlyne","roc-trending-up","ROC Trending Up","technical_trend","trend_indicator","bullish","swing","0.74"
"trendlyne","roce-(return-on-capital-employed)-higher-than-industry-roce","ROCE (Return on Capital Employed) higher than Industry ROCE","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roce-(return-on-capital-employed)-higher-than-sector-roce","ROCE (Return on Capital Employed) higher than Sector ROCE","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roce-(return-on-capital-employed)-less-than-industry-roce","ROCE (Return on Capital Employed) less than Industry ROCE","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roe-(return-on-equity)-is-higher-than-industry-roe","ROE (Return on Equity) is higher than Industry ROE","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roe-(return-on-equity)-is-higher-than-sector-roe","ROE (Return on Equity) is higher than Sector ROE","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roe-(return-on-equity)-is-lower-than-industry-roe","ROE (Return on Equity) is lower than Industry ROE","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","roe-(return-on-equity)-is-lower-than-sector-roe","ROE (Return on Equity) is lower than Sector ROE","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"trendlyne","recent-broker-downgrades-in-reco-or-target-price","Recent Broker Downgrades in Reco or Target Price","analyst_sentiment","broker_forecast","neutral","long_term","0.9"
"trendlyne","red-flag:-auditor-resignation","Red Flag: Auditor Resignation","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"trendlyne","red-flag:-companies-undergoing-forensic-audit-ordered-by-sebi","Red Flag: Companies undergoing forensic audit ordered by SEBI","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"trendlyne","red-flag:-high-interest-payments-compared-to-earnings","Red Flag: High Interest Payments Compared to Earnings","risk_red_flags","financial_or_governance_risk","bullish","long_term","0.74"
"trendlyne","red-flags:-firms-linked-to-ongoing-regulatory-investigations/legal-cases","Red Flags: Firms linked to ongoing regulatory investigations/legal cases","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"trendlyne","red-flags:-weakening-technicals-and-share-price-decline","Red Flags: Weakening Technicals and Share Price Decline","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"trendlyne","relative-outperformance-versus-industry-over-1-month","Relative Outperformance versus Industry over 1 Month","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-1-week","Relative Outperformance versus Industry over 1 Week","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-1-year","Relative Outperformance versus Industry over 1 Year","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-10-years","Relative Outperformance versus Industry over 10 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-2-years","Relative Outperformance versus Industry over 2 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-3-years","Relative Outperformance versus Industry over 3 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-5-years","Relative Outperformance versus Industry over 5 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-day","Relative Outperformance versus Industry over Day","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-half-year-(6-months)","Relative Outperformance versus Industry over Half Year (6 Months)","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-industry-over-the-quarter-(3-months)","Relative Outperformance versus Industry over the Quarter (3 Months)","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-1-month","Relative Outperformance versus Nifty50 over 1 Month","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-1-week","Relative Outperformance versus Nifty50 over 1 Week","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-1-year","Relative Outperformance versus Nifty50 over 1 Year","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-10-years","Relative Outperformance versus Nifty50 over 10 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-2-years","Relative Outperformance versus Nifty50 over 2 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-3-years","Relative Outperformance versus Nifty50 over 3 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-5-years","Relative Outperformance versus Nifty50 over 5 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-day","Relative Outperformance versus Nifty50 over Day","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-half-year-(6-months)","Relative Outperformance versus Nifty50 over Half Year (6 Months)","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty50-over-the-quarter-(3-months)","Relative Outperformance versus Nifty50 over the Quarter (3 Months)","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-1-month","Relative Outperformance versus Nifty500 over 1 Month","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-1-week","Relative Outperformance versus Nifty500 over 1 Week","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-1-year","Relative Outperformance versus Nifty500 over 1 Year","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-10-years","Relative Outperformance versus Nifty500 over 10 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-2-years","Relative Outperformance versus Nifty500 over 2 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-3-years","Relative Outperformance versus Nifty500 over 3 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-5-years","Relative Outperformance versus Nifty500 over 5 Years","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-day","Relative Outperformance versus Nifty500 over Day","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-half-year-(6-months)","Relative Outperformance versus Nifty500 over Half Year (6 Months)","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-nifty500-over-quarter-(3-months)","Relative Outperformance versus Nifty500 over Quarter (3 Months)","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-sector-over-1-month","Relative Outperformance versus Sector over 1 Month","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
"trendlyne","relative-outperformance-versus-sector-over-1-week","Relative Outperformance versus Sector over 1 Week","technical_momentum","relative_strength","bullish","swing","0.8200000000000001"
